"txnId","contractId","date","amount","currency","txnType","merchantId","ApplicationID"
"T8959","K344","2024-12-30","83896.62","GBP","Drawdown","M186","APP010"
"T8960","K775","2023-05-13","346349.93","EUR","Interest","M67","APP003"
"T8961","K994","2023-04-25","183744.22","JPY","Interest","M137","APP003"
"T8962","K54","2023-10-19","136635.14","SGD","Payment","M159","APP004"
"T8963","K863","2024-05-23","463546.82","USD","Repayment","M75","APP010"
"T8964","K871","2024-08-06","401997.69","JPY","Interest","M57","APP003"
"T8965","K71","2023-03-26","214671.16","USD","Drawdown","M98","APP010"
"T8966","K867","2023-09-24","118041.32","JPY","Drawdown","M48","APP010"
"T8967","K950","2023-03-13","48838.01","EUR","Drawdown","M47","APP010"
"T8968","K262","2023-01-04","47600.72","USD","Drawdown","M55","APP010"
"T8969","K861","2024-05-11","233190.02","USD","Interest","M141","APP003"
"T8970","K28","2024-02-17","402493.78","GBP","Drawdown","M135","APP010"
"T8971","K736","2024-08-04","185244.98","EUR","Repayment","M110","APP010"
"T8972","K268","2023-09-07","132192.45","JPY","Interest","M96","APP003"
"T8973","K784","2024-04-21","225026.57","JPY","Interest","M67","APP003"
"T8974","K137","2023-09-29","367091.72","GBP","Payment","M188","APP004"
"T8975","K788","2024-10-20","152316.45","SGD","Repayment","M123","APP010"
"T8976","K335","2023-11-10","258050.57","JPY","Interest","M173","APP003"
"T8977","K541","2023-09-12","31803.67","SGD","Interest","M124","APP003"
"T8978","K949","2023-05-21","381717.96","GBP","Payment","M195","APP004"
"T8979","K524","2023-03-25","167441.72","USD","Interest","M113","APP003"
"T8980","K535","2024-06-08","389086.55","JPY","Drawdown","M96","APP010"
"T8981","K111","2023-03-25","423211.68","JPY","Repayment","M174","APP010"
"T8982","K928","2024-10-27","80214.79","EUR","Interest","M124","APP003"
"T8983","K73","2024-05-16","357231.17","JPY","Repayment","M119","APP010"
"T8984","K345","2023-05-13","108964.54","USD","Payment","M3","APP004"
"T8985","K742","2023-04-25","364365.38","JPY","Drawdown","M157","APP010"
"T8986","K657","2023-10-27","96076.11","USD","Interest","M90","APP003"
"T8987","K464","2023-02-13","183751.98","GBP","Payment","M145","APP004"
"T8988","K736","2023-07-10","188758.96","GBP","Payment","M17","APP004"
"T8989","K296","2023-08-31","403692.1","EUR","Payment","M160","APP004"
"T8990","K981","2024-01-10","79699.52","JPY","Drawdown","M19","APP010"
"T8991","K674","2023-02-14","106452.38","SGD","Drawdown","M136","APP010"
"T8992","K976","2023-01-12","194414.92","GBP","Repayment","M182","APP010"
"T8993","K748","2024-08-22","386810.15","JPY","Drawdown","M11","APP010"
"T8994","K73","2023-03-12","228574.63","GBP","Payment","M193","APP004"
"T8995","K255","2024-07-03","242784.68","JPY","Interest","M26","APP003"
"T8996","K542","2023-07-25","206641.99","SGD","Payment","M142","APP004"
"T8997","K477","2024-01-05","400043.57","GBP","Interest","M56","APP003"
"T8998","K995","2024-05-09","53683.49","SGD","Repayment","M115","APP010"
"T8999","K354","2024-04-18","85527.11","EUR","Interest","M13","APP003"
"T9000","K87","2023-02-03","9095.82","SGD","Interest","M121","APP003"
"T9001","K300","2023-02-10","1808.11","SGD","Payment","M17","APP004"
"T9002","K526","2023-06-17","67000.31","SGD","Interest","M191","APP003"
"T9003","K888","2023-02-25","272545.14","SGD","Payment","M1","APP004"
"T9004","K540","2024-12-08","170027.43","GBP","Interest","M11","APP003"
"T9005","K7","2024-01-24","32117.68","USD","Payment","M2","APP004"
"T9006","K942","2023-04-27","375397.17","GBP","Payment","M44","APP004"
"T9007","K720","2023-11-04","280241.87","GBP","Payment","M82","APP004"
"T9008","K99","2024-10-18","372854.3","USD","Payment","M195","APP004"
"T9009","K937","2024-11-24","273481.61","USD","Interest","M145","APP003"
"T9010","K201","2024-09-05","135035.85","JPY","Payment","M2","APP004"
"T9011","K802","2023-10-24","458030.93","SGD","Interest","M17","APP003"
"T9012","K41","2024-10-13","490385.66","EUR","Drawdown","M21","APP010"
"T9013","K84","2024-09-06","401837.06","SGD","Repayment","M46","APP010"
"T9014","K573","2023-04-27","372098.63","EUR","Payment","M146","APP004"
"T9015","K391","2023-07-19","386731.79","JPY","Drawdown","M130","APP010"
"T9016","K647","2023-10-27","61649.91","SGD","Repayment","M28","APP010"
"T9017","K65","2024-11-28","437296.66","USD","Repayment","M84","APP010"
"T9018","K260","2024-10-25","151409.85","JPY","Interest","M81","APP003"
"T9019","K335","2023-01-28","486058.61","EUR","Repayment","M184","APP010"
"T9020","K86","2024-10-17","259609.43","GBP","Drawdown","M68","APP010"
"T9021","K652","2024-02-12","26150.22","SGD","Drawdown","M159","APP010"
"T9022","K858","2023-09-13","1984.89","GBP","Drawdown","M37","APP010"
"T9023","K992","2023-07-15","325773.29","GBP","Interest","M56","APP003"
"T9024","K251","2023-10-19","90539.26","USD","Interest","M162","APP003"
"T9025","K329","2023-08-12","252089.97","SGD","Payment","M176","APP004"
"T9026","K985","2023-05-31","77663.03","GBP","Payment","M103","APP004"
"T9027","K93","2024-06-20","103972.73","GBP","Payment","M61","APP004"
"T9028","K109","2024-08-27","262481.42","SGD","Interest","M188","APP003"
"T9029","K805","2024-09-26","231656.99","EUR","Repayment","M46","APP010"
"T9030","K523","2024-08-02","245108.89","USD","Interest","M50","APP003"
"T9031","K630","2023-02-17","22904.63","EUR","Interest","M59","APP003"
"T9032","K33","2024-06-26","289726.36","SGD","Interest","M101","APP003"
"T9033","K888","2023-12-15","379064.09","SGD","Repayment","M146","APP010"
"T9034","K388","2023-01-25","316750.81","JPY","Interest","M167","APP003"
"T9035","K320","2024-10-17","305361.82","USD","Payment","M66","APP004"
"T9036","K812","2024-07-09","246885.04","SGD","Drawdown","M153","APP010"
"T9037","K336","2024-11-02","129258.8","EUR","Drawdown","M188","APP010"
"T9038","K312","2024-12-07","204110.61","SGD","Interest","M184","APP003"
"T9039","K970","2023-04-02","123313.58","SGD","Payment","M89","APP004"
"T9040","K203","2023-07-17","84488.79","JPY","Repayment","M163","APP010"
"T9041","K863","2023-05-16","261041.15","SGD","Repayment","M38","APP010"
"T9042","K960","2024-08-31","388648.48","SGD","Interest","M110","APP003"
"T9043","K984","2023-09-06","129272.26","JPY","Drawdown","M33","APP010"
"T9044","K512","2024-10-30","153254.4","JPY","Drawdown","M110","APP010"
"T9045","K706","2023-08-26","172038.2","EUR","Payment","M49","APP004"
"T9046","K914","2024-07-20","16004.1","USD","Repayment","M165","APP010"
"T9047","K103","2024-10-22","150825.51","SGD","Interest","M84","APP003"
"T9048","K775","2024-10-23","446350.32","JPY","Drawdown","M92","APP010"
"T9049","K921","2024-12-12","101421.64","JPY","Repayment","M56","APP010"
"T9050","K140","2023-07-13","153523.08","EUR","Repayment","M56","APP010"
"T9051","K358","2023-10-29","209200.15","GBP","Repayment","M199","APP010"
"T9052","K780","2024-02-11","299736.54","SGD","Drawdown","M198","APP010"
"T9053","K496","2024-06-05","184925.34","JPY","Repayment","M171","APP010"
"T9054","K6","2024-09-03","488909.39","JPY","Payment","M29","APP004"
"T9055","K207","2023-06-30","404928.26","SGD","Interest","M19","APP003"
"T9056","K812","2024-04-19","39916.29","EUR","Interest","M124","APP003"
"T9057","K995","2023-01-07","50550.03","EUR","Payment","M30","APP004"
"T9058","K948","2023-03-03","178711.61","JPY","Payment","M163","APP004"
"T9059","K390","2024-10-12","77727.71","USD","Drawdown","M63","APP010"
"T9060","K625","2023-08-01","81068.55","USD","Payment","M92","APP004"
"T9061","K559","2023-12-26","437776.91","SGD","Drawdown","M10","APP010"
"T9062","K591","2024-08-25","33038.45","GBP","Interest","M164","APP003"
"T9063","K374","2023-01-18","185192.82","SGD","Repayment","M31","APP010"
"T9064","K893","2024-09-15","185950.99","USD","Payment","M16","APP004"
"T9065","K32","2024-05-15","289545.73","EUR","Drawdown","M57","APP010"
"T9066","K16","2023-01-28","70431.45","SGD","Repayment","M36","APP010"
"T9067","K769","2023-01-11","338990.12","EUR","Interest","M145","APP003"
"T9068","K297","2023-04-24","223787.96","SGD","Repayment","M142","APP010"
"T9069","K9","2024-10-09","316818.52","GBP","Interest","M51","APP003"
"T9070","K957","2023-05-09","435796.26","SGD","Interest","M189","APP003"
"T9071","K232","2024-06-23","321030.35","USD","Drawdown","M64","APP010"
"T9072","K82","2024-08-02","31641.13","EUR","Repayment","M153","APP010"
"T9073","K516","2024-11-02","426765.2","SGD","Payment","M71","APP004"
"T9074","K112","2023-07-26","425414.57","GBP","Interest","M185","APP003"
"T9075","K917","2023-08-15","67880.06","GBP","Payment","M97","APP004"
"T9076","K687","2024-09-14","129381.22","SGD","Payment","M73","APP004"
"T9077","K964","2023-06-04","253599.8","GBP","Payment","M106","APP004"
"T9078","K510","2023-08-22","354630.14","GBP","Drawdown","M80","APP010"
"T9079","K894","2023-02-09","178526.24","EUR","Interest","M67","APP003"
"T9080","K253","2024-03-09","395456.06","EUR","Interest","M87","APP003"
"T9081","K137","2024-09-10","254641.53","JPY","Interest","M42","APP003"
"T9082","K668","2023-08-26","167531.25","JPY","Interest","M145","APP003"
"T9083","K570","2024-04-02","272056.76","GBP","Drawdown","M88","APP010"
"T9084","K354","2024-06-21","148253.6","EUR","Repayment","M32","APP010"
"T9085","K22","2023-01-08","57269.85","JPY","Interest","M31","APP003"
"T9086","K113","2024-08-14","414995.64","SGD","Interest","M135","APP003"
"T9087","K330","2024-09-13","140602.98","GBP","Payment","M185","APP004"
"T9088","K355","2023-12-08","352028.51","JPY","Interest","M99","APP003"
"T9089","K956","2023-04-10","488258.47","SGD","Repayment","M56","APP010"
"T9090","K243","2024-03-16","169863.51","GBP","Payment","M9","APP004"
"T9091","K764","2024-06-05","314788.79","GBP","Drawdown","M189","APP010"
"T9092","K360","2023-06-01","297828.28","GBP","Drawdown","M103","APP010"
"T9093","K710","2023-06-10","227760.79","SGD","Repayment","M28","APP010"
"T9094","K180","2024-09-26","180039.7","EUR","Drawdown","M136","APP010"
"T9095","K737","2024-10-14","245258.76","USD","Payment","M57","APP004"
"T9096","K98","2024-07-27","407253.38","USD","Interest","M90","APP003"
"T9097","K125","2024-01-17","119570.39","GBP","Drawdown","M143","APP010"
"T9098","K201","2023-11-16","71892.54","EUR","Repayment","M32","APP010"
"T9099","K345","2023-03-09","170556.84","JPY","Drawdown","M80","APP010"
"T9100","K226","2024-03-05","248240.51","JPY","Interest","M18","APP003"
"T9101","K469","2024-12-24","35151.02","EUR","Repayment","M90","APP010"
"T9102","K918","2024-06-24","334854.56","JPY","Payment","M15","APP004"
"T9103","K936","2023-09-29","391946.01","EUR","Repayment","M85","APP010"
"T9104","K444","2023-05-04","361070.68","SGD","Repayment","M157","APP010"
"T9105","K435","2024-09-02","141029.99","GBP","Payment","M111","APP004"
"T9106","K85","2024-08-18","77949.51","JPY","Repayment","M141","APP010"
"T9107","K431","2024-05-28","267232.94","SGD","Drawdown","M40","APP010"
"T9108","K683","2024-06-23","236586.05","EUR","Payment","M81","APP004"
"T9109","K228","2023-11-05","328997.54","GBP","Payment","M178","APP004"
"T9110","K605","2023-12-08","430799.37","EUR","Payment","M99","APP004"
"T9111","K385","2024-04-23","296799.05","GBP","Drawdown","M189","APP010"
"T9112","K406","2024-02-07","165485.44","EUR","Drawdown","M21","APP010"
"T9113","K431","2023-08-10","410983.33","GBP","Repayment","M26","APP010"
"T9114","K785","2024-12-04","42813.51","EUR","Interest","M194","APP003"
"T9115","K653","2024-07-03","271422.43","EUR","Payment","M44","APP004"
"T9116","K397","2024-08-04","421672.61","USD","Payment","M101","APP004"
"T9117","K734","2024-06-22","328507.6","USD","Repayment","M193","APP010"
"T9118","K419","2023-07-14","85720.91","EUR","Payment","M141","APP004"
"T9119","K334","2024-11-04","86688.1","JPY","Payment","M110","APP004"
"T9120","K839","2023-10-03","200089.47","GBP","Payment","M113","APP004"
"T9121","K753","2024-09-22","120985.29","JPY","Interest","M21","APP003"
"T9122","K664","2024-06-04","146197.98","EUR","Drawdown","M70","APP010"
"T9123","K316","2024-12-18","435006.88","USD","Payment","M119","APP004"
"T9124","K662","2023-08-15","391499.41","SGD","Interest","M121","APP003"
"T9125","K943","2023-08-15","61431.86","EUR","Interest","M192","APP003"
"T9126","K845","2024-09-06","173818.35","USD","Repayment","M25","APP010"
"T9127","K412","2023-07-09","101119.32","GBP","Drawdown","M57","APP010"
"T9128","K880","2024-09-01","475847.89","GBP","Interest","M51","APP003"
"T9129","K41","2023-09-16","228922.58","EUR","Interest","M177","APP003"
"T9130","K518","2024-09-23","190492.97","USD","Interest","M15","APP003"
"T9131","K192","2024-10-04","453248.01","EUR","Payment","M117","APP004"
"T9132","K737","2023-10-24","214413.95","USD","Interest","M148","APP003"
"T9133","K657","2024-06-07","179204.7","JPY","Drawdown","M183","APP010"
"T9134","K152","2023-11-28","41857.21","USD","Interest","M132","APP003"
"T9135","K632","2023-11-15","186853.67","GBP","Repayment","M99","APP010"
"T9136","K782","2023-07-17","248729.77","USD","Drawdown","M17","APP010"
"T9137","K185","2024-06-06","136739.05","EUR","Repayment","M146","APP010"
"T9138","K447","2024-02-09","142483.25","GBP","Drawdown","M150","APP010"
"T9139","K807","2024-08-22","194500.28","USD","Payment","M18","APP004"
"T9140","K566","2024-05-27","343512.82","USD","Interest","M28","APP003"
"T9141","K397","2024-05-06","109148.75","JPY","Payment","M152","APP004"
"T9142","K221","2024-07-06","338824.27","GBP","Interest","M21","APP003"
"T9143","K580","2023-03-15","253470.72","JPY","Repayment","M144","APP010"
"T9144","K862","2024-10-26","53786.59","JPY","Interest","M155","APP003"
"T9145","K132","2023-03-16","207244.36","USD","Payment","M135","APP004"
"T9146","K979","2023-02-27","233212.91","EUR","Interest","M108","APP003"
"T9147","K763","2023-01-07","52170.55","USD","Interest","M183","APP003"
"T9148","K451","2024-06-15","421255.2","GBP","Repayment","M106","APP010"
"T9149","K135","2023-08-26","298953.67","USD","Drawdown","M33","APP010"
"T9150","K703","2024-02-07","307721.85","GBP","Payment","M104","APP004"
"T9151","K894","2023-12-06","169160.91","USD","Interest","M126","APP003"
"T9152","K206","2023-03-02","103907.29","JPY","Interest","M75","APP003"
"T9153","K584","2023-07-11","58744.73","EUR","Repayment","M183","APP010"
"T9154","K995","2024-09-08","372172.29","SGD","Repayment","M89","APP010"
"T9155","K351","2024-04-24","124271.97","SGD","Interest","M169","APP003"
"T9156","K379","2023-02-18","47321.06","JPY","Repayment","M83","APP010"
"T9157","K448","2024-08-08","438845.27","EUR","Payment","M99","APP004"
"T9158","K220","2024-04-08","55746.17","GBP","Interest","M25","APP003"
"T9159","K786","2023-09-14","126664.5","GBP","Interest","M45","APP003"
"T9160","K548","2023-03-14","434355.5","GBP","Drawdown","M32","APP010"
"T9161","K240","2024-09-01","167540.1","GBP","Repayment","M73","APP010"
"T9162","K412","2023-01-10","357090.05","EUR","Interest","M163","APP003"
"T9163","K985","2024-01-28","221048.09","SGD","Drawdown","M166","APP010"
"T9164","K763","2023-08-18","214519.24","EUR","Drawdown","M182","APP010"
"T9165","K260","2024-02-23","72062.57","JPY","Interest","M56","APP003"
"T9166","K630","2024-03-09","330102.45","USD","Repayment","M85","APP010"
"T9167","K928","2023-09-11","255541.68","SGD","Interest","M72","APP003"
"T9168","K842","2023-02-01","450033.08","EUR","Payment","M56","APP004"
"T9169","K788","2023-02-20","170880.36","GBP","Drawdown","M196","APP010"
"T9170","K682","2023-10-22","187334.82","JPY","Interest","M83","APP003"
"T9171","K710","2023-11-21","310209.94","SGD","Repayment","M140","APP010"
"T9172","K503","2024-09-04","133978.15","SGD","Interest","M21","APP003"
"T9173","K234","2023-08-28","44302.56","EUR","Repayment","M165","APP010"
"T9174","K821","2024-02-07","418083.13","GBP","Drawdown","M23","APP010"
"T9175","K27","2023-11-26","184953.48","SGD","Repayment","M157","APP010"
"T9176","K748","2024-07-17","488757.81","JPY","Interest","M108","APP003"
"T9177","K860","2023-10-25","183975.54","GBP","Payment","M108","APP004"
"T9178","K838","2024-01-23","316254.83","GBP","Repayment","M55","APP010"
"T9179","K385","2023-12-09","427624.59","SGD","Interest","M66","APP003"
"T9180","K319","2024-10-19","48384.51","JPY","Drawdown","M52","APP010"
"T9181","K600","2023-12-31","451103.29","USD","Repayment","M181","APP010"
"T9182","K57","2024-12-01","7108.98","EUR","Payment","M160","APP004"
"T9183","K754","2023-07-10","168330.62","JPY","Repayment","M123","APP010"
"T9184","K754","2024-06-15","57563.38","SGD","Repayment","M176","APP010"
"T9185","K748","2024-12-16","68469.61","USD","Repayment","M21","APP010"
"T9186","K681","2023-01-09","219134.21","SGD","Drawdown","M112","APP010"
"T9187","K720","2023-10-07","49125.57","JPY","Drawdown","M122","APP010"
"T9188","K521","2024-09-06","254597.42","JPY","Interest","M135","APP003"
"T9189","K563","2024-02-02","494033.77","EUR","Interest","M159","APP003"
"T9190","K751","2024-11-14","178404.05","JPY","Interest","M22","APP003"
"T9191","K102","2023-08-16","437025.64","USD","Interest","M155","APP003"
"T9192","K863","2023-08-17","208951.51","JPY","Payment","M97","APP004"
"T9193","K604","2024-07-04","454039.9","GBP","Repayment","M164","APP010"
"T9194","K735","2024-03-19","401713.68","USD","Payment","M138","APP004"
"T9195","K881","2024-05-19","481408.85","GBP","Repayment","M196","APP010"
"T9196","K506","2024-06-04","258855.97","SGD","Interest","M134","APP003"
"T9197","K878","2023-11-27","271457.27","JPY","Drawdown","M38","APP010"
"T9198","K19","2023-01-17","115259.32","SGD","Drawdown","M16","APP010"
"T9199","K657","2023-06-27","498023.24","EUR","Repayment","M67","APP010"
"T9200","K97","2023-03-17","137018.04","GBP","Payment","M188","APP004"
"T9201","K454","2023-11-13","187585.4","USD","Repayment","M56","APP010"
"T9202","K346","2023-05-19","419738.43","EUR","Drawdown","M122","APP010"
"T9203","K448","2023-02-11","125105.44","JPY","Interest","M177","APP003"
"T9204","K73","2023-01-24","270431.19","JPY","Repayment","M194","APP010"
"T9205","K736","2024-04-03","239448.87","EUR","Drawdown","M53","APP010"
"T9206","K535","2023-11-26","271830.19","SGD","Payment","M37","APP004"
"T9207","K712","2024-08-06","284331.41","SGD","Interest","M97","APP003"
"T9208","K156","2023-03-30","474968.1","GBP","Drawdown","M77","APP010"
"T9209","K647","2023-09-07","202609.27","USD","Drawdown","M185","APP010"
"T9210","K233","2024-10-22","61125.91","GBP","Repayment","M176","APP010"
"T9211","K901","2023-08-25","279677.69","JPY","Drawdown","M63","APP010"
"T9212","K953","2023-02-21","89947.88","USD","Payment","M134","APP004"
"T9213","K785","2023-09-15","288911.92","USD","Drawdown","M13","APP010"
"T9214","K996","2024-08-27","15739.01","GBP","Drawdown","M27","APP010"
"T9215","K694","2023-12-17","16974.19","SGD","Drawdown","M47","APP010"
"T9216","K906","2023-07-09","399311.48","GBP","Repayment","M20","APP010"
"T9217","K210","2023-08-21","408807.69","GBP","Drawdown","M17","APP010"
"T9218","K300","2024-11-17","313512.47","USD","Interest","M101","APP003"
"T9219","K167","2024-10-18","38353.63","SGD","Interest","M156","APP003"
"T9220","K875","2024-12-21","330000.5","EUR","Repayment","M165","APP010"
"T9221","K625","2023-05-18","50174.52","USD","Interest","M35","APP003"
"T9222","K508","2024-11-24","134515.63","GBP","Payment","M182","APP004"
"T9223","K349","2024-11-24","44360.5","SGD","Drawdown","M6","APP010"
"T9224","K750","2024-12-25","245678.01","JPY","Interest","M61","APP003"
"T9225","K83","2023-06-24","72741.86","USD","Drawdown","M151","APP010"
"T9226","K399","2024-09-26","41067.12","SGD","Drawdown","M24","APP010"
"T9227","K625","2023-11-04","196692.31","SGD","Payment","M71","APP004"
"T9228","K360","2024-01-12","26705.95","SGD","Drawdown","M177","APP010"
"T9229","K545","2024-12-01","344923.79","JPY","Interest","M42","APP003"
"T9230","K856","2024-08-21","461616.8","GBP","Interest","M131","APP003"
"T9231","K381","2024-06-24","375636.57","SGD","Payment","M174","APP004"
"T9232","K906","2023-12-26","62366.11","USD","Repayment","M178","APP010"
"T9233","K672","2024-11-08","302920.42","USD","Interest","M98","APP003"
"T9234","K739","2024-07-31","239659.47","SGD","Payment","M1","APP004"
"T9235","K131","2023-05-14","323695.03","JPY","Interest","M199","APP003"
"T9236","K165","2024-07-26","139047.42","EUR","Repayment","M114","APP010"
"T9237","K518","2024-10-20","145820.22","GBP","Payment","M180","APP004"
"T9238","K993","2023-01-09","110487.52","JPY","Interest","M129","APP003"
"T9239","K653","2024-08-09","20953.81","EUR","Interest","M88","APP003"
"T9240","K854","2024-03-14","154450.86","JPY","Payment","M169","APP004"
"T9241","K782","2024-10-26","270717.14","JPY","Drawdown","M154","APP010"
"T9242","K667","2024-02-02","243796.18","EUR","Repayment","M179","APP010"
"T9243","K183","2023-01-06","105550.63","JPY","Repayment","M43","APP010"
"T9244","K388","2024-03-05","429629.81","SGD","Interest","M7","APP003"
"T9245","K664","2024-06-16","104301.2","EUR","Drawdown","M189","APP010"
"T9246","K812","2024-01-17","266117.4","EUR","Drawdown","M124","APP010"
"T9247","K723","2024-06-22","448610.54","EUR","Repayment","M2","APP010"
"T9248","K594","2023-04-22","131069.79","SGD","Drawdown","M53","APP010"
"T9249","K19","2024-12-08","253129.67","GBP","Repayment","M39","APP010"
"T9250","K178","2023-09-26","489253.82","EUR","Payment","M67","APP004"
"T9251","K78","2023-04-18","82650.07","SGD","Drawdown","M193","APP010"
"T9252","K245","2024-06-21","399077.82","USD","Drawdown","M81","APP010"
"T9253","K379","2024-07-28","323786.92","SGD","Repayment","M26","APP010"
"T9254","K294","2024-08-21","285484.84","SGD","Interest","M46","APP003"
"T9255","K149","2024-09-19","329186.58","SGD","Interest","M110","APP003"
"T9256","K3","2023-06-06","490044.65","GBP","Payment","M124","APP004"
"T9257","K985","2023-02-24","31370.1","GBP","Drawdown","M81","APP010"
"T9258","K539","2024-08-23","422882.86","JPY","Interest","M70","APP003"
"T9259","K116","2024-05-03","230452.33","JPY","Repayment","M154","APP010"
"T9260","K618","2024-10-12","195181.48","SGD","Repayment","M169","APP010"
"T9261","K895","2024-08-10","390933.52","GBP","Repayment","M63","APP010"
"T9262","K518","2023-06-01","362499.01","JPY","Interest","M110","APP003"
"T9263","K568","2024-02-02","105915.29","SGD","Repayment","M89","APP010"
"T9264","K526","2023-04-06","479836.41","GBP","Interest","M138","APP003"
"T9265","K105","2024-12-08","498934.93","EUR","Repayment","M191","APP010"
"T9266","K146","2023-07-13","166977.94","SGD","Repayment","M123","APP010"
"T9267","K557","2024-01-16","117189.3","EUR","Repayment","M30","APP010"
"T9268","K594","2024-04-13","261861.98","SGD","Drawdown","M153","APP010"
"T9269","K414","2023-01-24","333780.16","GBP","Drawdown","M46","APP010"
"T9270","K609","2024-12-06","419024.16","JPY","Drawdown","M15","APP010"
"T9271","K555","2023-11-03","232385.44","GBP","Interest","M170","APP003"
"T9272","K647","2023-12-04","93364.84","USD","Payment","M116","APP004"
"T9273","K414","2023-12-09","228997.05","SGD","Interest","M114","APP003"
"T9274","K687","2024-07-07","115231.3","JPY","Interest","M20","APP003"
"T9275","K546","2023-02-22","491664.8","USD","Drawdown","M167","APP010"
"T9276","K591","2023-12-07","133120.06","SGD","Repayment","M56","APP010"
"T9277","K34","2023-10-08","108550.79","SGD","Drawdown","M11","APP010"
"T9278","K685","2023-11-26","79758.21","EUR","Repayment","M100","APP010"
"T9279","K121","2023-02-12","354883.59","GBP","Repayment","M72","APP010"
"T9280","K570","2024-06-22","236645.0","GBP","Interest","M90","APP003"
"T9281","K112","2024-02-15","268736.44","JPY","Payment","M158","APP004"
"T9282","K550","2024-10-01","205019.58","SGD","Payment","M55","APP004"
"T9283","K145","2024-03-26","151271.73","SGD","Repayment","M94","APP010"
"T9284","K996","2024-01-03","92061.23","SGD","Interest","M53","APP003"
"T9285","K614","2024-03-03","174771.81","GBP","Interest","M170","APP003"
"T9286","K717","2024-02-11","162078.08","USD","Interest","M36","APP003"
"T9287","K567","2024-12-22","338771.66","EUR","Repayment","M131","APP010"
"T9288","K664","2024-07-07","347585.47","JPY","Payment","M7","APP004"
"T9289","K593","2024-04-28","406085.51","JPY","Interest","M112","APP003"
"T9290","K921","2024-06-17","466489.13","JPY","Repayment","M179","APP010"
"T9291","K1000","2023-07-27","322791.54","EUR","Payment","M84","APP004"
"T9292","K67","2024-11-07","134374.38","USD","Drawdown","M129","APP010"
"T9293","K774","2023-12-29","374072.08","EUR","Interest","M96","APP003"
"T9294","K280","2023-06-25","418335.72","EUR","Repayment","M98","APP010"
"T9295","K862","2023-08-17","309692.47","SGD","Payment","M184","APP004"
"T9296","K63","2024-01-14","250234.96","JPY","Interest","M117","APP003"
"T9297","K146","2023-04-27","81190.8","SGD","Drawdown","M97","APP010"
"T9298","K748","2024-06-08","43202.21","EUR","Repayment","M61","APP010"
"T9299","K973","2023-01-27","6228.41","SGD","Payment","M35","APP004"
"T9300","K472","2024-08-25","182296.18","USD","Interest","M108","APP003"
"T9301","K825","2024-11-09","491826.33","JPY","Interest","M196","APP003"
"T9302","K915","2024-06-22","219011.71","JPY","Repayment","M138","APP010"
"T9303","K709","2023-01-31","448662.46","USD","Drawdown","M92","APP010"
"T9304","K247","2024-11-07","277490.48","JPY","Payment","M30","APP004"
"T9305","K953","2023-12-04","258345.12","USD","Repayment","M195","APP010"
"T9306","K980","2024-11-19","19703.17","EUR","Payment","M14","APP004"
"T9307","K26","2023-11-09","306320.61","JPY","Payment","M90","APP004"
"T9308","K375","2024-02-16","442425.81","EUR","Repayment","M150","APP010"
"T9309","K916","2024-05-28","79231.28","GBP","Drawdown","M66","APP010"
"T9310","K327","2023-10-04","471984.0","EUR","Repayment","M55","APP010"
"T9311","K186","2023-04-09","48862.35","JPY","Drawdown","M72","APP010"
"T9312","K786","2023-03-07","95578.33","JPY","Drawdown","M168","APP010"
"T9313","K88","2024-12-07","224162.97","JPY","Repayment","M54","APP010"
"T9314","K961","2023-02-10","119995.64","USD","Drawdown","M112","APP010"
"T9315","K598","2023-09-12","294041.38","USD","Interest","M4","APP003"
"T9316","K358","2024-07-27","329989.49","SGD","Drawdown","M182","APP010"
"T9317","K67","2023-01-11","419899.97","GBP","Interest","M29","APP003"
"T9318","K667","2024-09-01","32787.53","GBP","Interest","M75","APP003"
"T9319","K43","2024-07-01","403653.65","USD","Payment","M117","APP004"
"T9320","K848","2023-05-29","490769.56","SGD","Repayment","M136","APP010"
"T9321","K149","2023-02-23","138422.16","GBP","Interest","M133","APP003"
"T9322","K597","2024-04-12","379097.68","JPY","Interest","M35","APP003"
"T9323","K518","2024-03-23","480924.21","GBP","Payment","M200","APP004"
"T9324","K658","2023-05-26","276695.19","USD","Drawdown","M37","APP010"
"T9325","K77","2024-01-26","180227.69","EUR","Interest","M14","APP003"
"T9326","K574","2024-12-27","95701.75","USD","Payment","M39","APP004"
"T9327","K669","2023-11-14","27634.6","JPY","Drawdown","M191","APP010"
"T9328","K541","2024-03-16","211098.25","EUR","Payment","M141","APP004"
"T9329","K997","2023-07-31","136897.7","USD","Repayment","M140","APP010"
"T9330","K967","2024-12-31","415155.01","EUR","Drawdown","M118","APP010"
"T9331","K72","2024-04-28","385613.92","SGD","Payment","M176","APP004"
"T9332","K976","2023-10-17","127490.35","SGD","Drawdown","M136","APP010"
"T9333","K484","2023-01-29","168789.94","SGD","Repayment","M58","APP010"
"T9334","K29","2024-10-28","393148.55","USD","Drawdown","M101","APP010"
"T9335","K7","2024-03-29","324714.01","EUR","Drawdown","M161","APP010"
"T9336","K401","2024-11-07","54924.81","USD","Payment","M36","APP004"
"T9337","K861","2024-11-21","454017.85","GBP","Drawdown","M14","APP010"
"T9338","K428","2023-11-03","314559.37","SGD","Interest","M15","APP003"
"T9339","K867","2024-10-06","180680.07","EUR","Payment","M131","APP004"
"T9340","K874","2023-10-08","322316.01","SGD","Interest","M85","APP003"
